Team,RoundOrder,Date,Year,Total Points,Cumulative Points
Melbourne,16,2/7/2023,2023,5.15,199.94
Melbourne,16,3/7/2021,2021,7.13,186.69
Melbourne,16,5/7/2014,2014,4.1,142.28
Melbourne,16,7/7/2018,2018,13.24,234.56
Melbourne,16,7/7/2019,2019,15.15,162.2
Melbourne,16,7/9/2020,2020,4.9,140.84
Melbourne,16,9/7/2016,2016,12.15,222.15
Melbourne,16,9/7/2017,2017,14.6,223.26
Melbourne,17,12/7/2014,2014,5.6,147.88
Melbourne,17,12/9/2020,2020,12.7,153.54
Melbourne,17,14/7/2018,2018,18.11,252.67000000000002
Melbourne,17,14/7/2019,2019,9.12,171.32
Melbourne,17,15/7/2017,2017,10.1,233.36
Melbourne,17,17/7/2016,2016,11.8,233.95
Melbourne,17,20/7/2013,2013,11.9,165.41
Melbourne,17,21/7/2012,2012,8.8,163.42
Melbourne,17,26/7/2015,2015,6.1,165.95
Melbourne,17,7/7/2022,2022,9.9,204.20000000000002
Melbourne,17,8/7/2021,2021,12.14,198.83
Melbourne,17,8/7/2023,2023,12.7,212.64
Melbourne,18,1/8/2015,2015,13.13,179.07999999999998
Melbourne,18,14/7/2023,2023,16.9,229.54
Melbourne,18,17/7/2021,2021,11.13,209.96
Melbourne,18,17/7/2022,2022,12.11,216.31
Melbourne,18,19/9/2020,2020,10.8,164.34
Melbourne,18,20/7/2014,2014,10.9,158.78
Melbourne,18,21/7/2018,2018,14.14,266.81
Melbourne,18,21/7/2019,2019,11.12,182.44
Melbourne,18,22/7/2017,2017,13.1,246.46
Melbourne,18,23/7/2016,2016,8.12,242.07
Melbourne,18,27/7/2013,2013,4.4,169.81
Melbourne,18,28/7/2012,2012,11.7,175.12
Melbourne,19,23/7/2022,2022,15.1,231.41
Melbourne,19,23/7/2023,2023,14.13,243.67
Melbourne,19,24/7/2021,2021,9.11,219.07
Melbourne,19,27/7/2019,2019,13.7,196.14
Melbourne,19,28/7/2018,2018,13.12,279.93
Melbourne,19,29/7/2017,2017,10.12,256.58
Melbourne,19,3/8/2013,2013,12.15,181.96
Melbourne,19,3/8/2014,2014,6.15,164.93
Melbourne,19,31/7/2016,2016,9.12,251.19
Melbourne,19,5/8/2012,2012,16.12,191.24
Melbourne,19,9/8/2015,2015,14.8,193.88
Melbourne,20,1/8/2021,2021,18.2,237.27
Melbourne,20,10/8/2013,2013,10.17,192.13
Melbourne,20,11/8/2012,2012,12.1,203.34
Melbourne,20,16/8/2015,2015,8.7,202.57999999999998
Melbourne,20,29/7/2022,2022,12.13,243.54000000000002
Melbourne,20,3/8/2019,2019,9.6,205.74
Melbourne,20,30/7/2023,2023,20.1,263.77
Melbourne,20,5/8/2017,2017,10.2,266.78
Melbourne,20,5/8/2018,2018,21.17,301.1
Melbourne,20,6/8/2016,2016,17.8,268.99
Melbourne,20,9/8/2014,2014,9.11,174.04
Melbourne,21,10/8/2019,2019,7.11,212.85
Melbourne,21,12/8/2018,2018,10.18,311.28
Melbourne,21,13/8/2016,2016,13.16,282.15
Melbourne,21,13/8/2017,2017,14.12,280.9
Melbourne,21,17/8/2014,2014,3.16,177.2
Melbourne,21,18/8/2012,2012,11.18,214.52
Melbourne,21,18/8/2013,2013,5.8,197.93
Melbourne,21,23/8/2015,2015,7.13,209.71
Melbourne,21,5/8/2022,2022,13.11,256.65
Melbourne,21,6/8/2023,2023,15.13,278.9
Melbourne,21,9/8/2021,2021,10.12,247.39000000000001
Melbourne,22,12/8/2023,2023,8.8,287.7
Melbourne,22,13/8/2022,2022,11.13,267.78000000000003
Melbourne,22,15/8/2021,2021,16.8,264.19
Melbourne,22,16/8/2019,2019,5.12,217.97
Melbourne,22,19/8/2018,2018,16.12,327.4
Melbourne,22,20/8/2017,2017,16.8,297.7
Melbourne,22,21/8/2016,2016,7.16,289.31
Melbourne,22,23/8/2014,2014,8.5,185.7
Melbourne,22,24/8/2013,2013,7.1,205.03
Melbourne,22,26/8/2012,2012,11.15,225.67
Melbourne,22,30/8/2015,2015,8.6,218.31
Melbourne,23,1/9/2012,2012,5.1,230.77
Melbourne,23,1/9/2013,2013,13.9,218.93
Melbourne,23,19/8/2022,2022,18.7,286.48
Melbourne,23,20/8/2023,2023,13.9,301.6
Melbourne,23,21/8/2021,2021,12.9,277.09000000000003
Melbourne,23,24/8/2019,2019,12.11,230.07999999999998
Melbourne,23,26/8/2017,2017,12.11,309.81
Melbourne,23,26/8/2018,2018,15.12,342.52
Melbourne,23,27/8/2016,2016,6.8,296.11
Melbourne,23,30/8/2014,2014,14.9,200.6
Melbourne,23,6/9/2015,2015,15.13,233.44
Melbourne,24,27/8/2023,2023,11.11,312.71
Melbourne,25,7/9/2018,2018,10.15,352.67
Melbourne,26,2/9/2022,2022,10.9,297.38
Melbourne,26,28/8/2021,2021,13.15,290.24
Melbourne,26,7/9/2023,2023,7.11,319.82
Melbourne,27,14/9/2018,2018,16.8,369.47
Melbourne,27,15/9/2023,2023,9.17,328.99
Melbourne,27,9/9/2022,2022,11.13,308.51
Melbourne,28,10/9/2021,2021,19.11,309.35
Melbourne,28,22/9/2018,2018,7.13,376.6
Melbourne,29,25/9/2021,2021,21.14,330.49
North Melbourne,1,18/3/2023,2023,12.15,12.15
North Melbourne,1,20/3/2022,2022,8.1,8.1
North Melbourne,1,21/3/2014,2014,9.6,9.6
North Melbourne,1,21/3/2021,2021,9.11,9.11
North Melbourne,1,22/3/2020,2020,8.8,8.8
North Melbourne,1,24/3/2018,2018,5.9,5.9
North Melbourne,1,24/3/2019,2019,9.5,9.5
North Melbourne,1,26/3/2016,2016,16.11,16.11
North Melbourne,1,26/3/2017,2017,13.15,13.15
North Melbourne,1,31/3/2012,2012,15.12,15.12
North Melbourne,1,31/3/2013,2013,13.9,13.9
North Melbourne,1,5/4/2015,2015,9.9,9.9
North Melbourne,2,12/4/2015,2015,20.13,30.03
North Melbourne,2,14/6/2020,2020,12.8,21.6
North Melbourne,2,2/4/2016,2016,17.15,33.26
North Melbourne,2,2/4/2017,2017,17.9,31.049999999999997
North Melbourne,2,25/3/2023,2023,11.7,23.85
North Melbourne,2,27/3/2021,2021,5.9,15.01
North Melbourne,2,27/3/2022,2022,10.14,18.240000000000002
North Melbourne,2,30/3/2014,2014,12.11,21.71
North Melbourne,2,30/3/2018,2018,13.17,19.07
North Melbourne,2,31/3/2019,2019,13.9,23.4
North Melbourne,2,7/4/2013,2013,17.6,31.5
North Melbourne,2,8/4/2012,2012,28.15,43.269999999999996
North Melbourne,3,1/4/2023,2023,9.7,33.55
North Melbourne,3,10/4/2016,2016,21.1,54.36
North Melbourne,3,13/4/2013,2013,13.14,44.64
North Melbourne,3,15/4/2012,2012,20.11,63.379999999999995
North Melbourne,3,18/4/2015,2015,16.9,46.92999999999999
North Melbourne,3,2/4/2021,2021,5.9,20.91
North Melbourne,3,2/4/2022,2022,7.6,25.84
North Melbourne,3,20/6/2020,2020,8.12,29.72
North Melbourne,3,6/4/2014,2014,14.13,35.84
North Melbourne,3,7/4/2018,2018,13.8,32.870000000000005
North Melbourne,3,7/4/2019,2019,10.11,33.51
North Melbourne,3,8/4/2017,2017,10.7,41.75
North Melbourne,4,11/4/2021,2021,10.8,31.71
North Melbourne,4,13/4/2014,2014,13.13,48.97
North Melbourne,4,13/4/2019,2019,9.17,42.68
North Melbourne,4,14/4/2017,2017,12.14,53.89
North Melbourne,4,14/4/2018,2018,18.8,51.67
North Melbourne,4,17/4/2016,2016,20.12,74.48
North Melbourne,4,21/4/2013,2013,18.17,62.81
North Melbourne,4,22/4/2012,2012,10.17,73.55
North Melbourne,4,26/4/2015,2015,12.11,59.03999999999999
North Melbourne,4,28/6/2020,2020,8.6,38.32
North Melbourne,4,7/4/2023,2023,11.18,44.73
North Melbourne,4,9/4/2022,2022,12.3,38.14
North Melbourne,5,15/4/2022,2022,11.5,49.64
North Melbourne,5,15/4/2023,2023,12.5,57.23
North Melbourne,5,18/4/2021,2021,7.5,39.21
North Melbourne,5,19/4/2014,2014,8.1,57.07
North Melbourne,5,19/4/2019,2019,7.16,49.84
North Melbourne,5,2/5/2015,2015,10.1,69.14
North Melbourne,5,22/4/2017,2017,9.8,63.69
North Melbourne,5,22/4/2018,2018,14.14,65.81
North Melbourne,5,23/4/2016,2016,18.11,92.59
North Melbourne,5,28/4/2012,2012,17.25,90.8
North Melbourne,5,28/4/2013,2013,13.18,75.99000000000001
North Melbourne,5,4/7/2020,2020,5.8,44.12
North Melbourne,6,11/7/2020,2020,7.11,51.230000000000004
North Melbourne,6,23/4/2023,2023,7.12,64.35
North Melbourne,6,24/4/2021,2021,6.12,45.33
North Melbourne,6,24/4/2022,2022,9.7,59.34
North Melbourne,6,25/4/2014,2014,10.14,67.21000000000001
North Melbourne,6,26/4/2019,2019,11.6,61.44
North Melbourne,6,28/4/2018,2018,10.9,76.71000000000001
North Melbourne,6,29/4/2016,2016,9.7,102.28999999999999
North Melbourne,6,29/4/2017,2017,16.11,79.8
North Melbourne,6,4/5/2013,2013,14.9,90.89
North Melbourne,6,6/5/2012,2012,15.5,106.3
North Melbourne,6,9/5/2015,2015,16.13,85.27
North Melbourne,7,11/5/2013,2013,22.19,113.08000000000001
North Melbourne,7,13/5/2012,2012,12.11,118.41
North Melbourne,7,15/5/2015,2015,13.15,98.42
North Melbourne,7,18/7/2020,2020,2.11,53.34
North Melbourne,7,2/5/2021,2021,11.7,57.03
North Melbourne,7,29/4/2023,2023,7.7,72.05
North Melbourne,7,30/4/2022,2022,10.4,69.74
North Melbourne,7,4/5/2014,2014,11.11,78.32
North Melbourne,7,5/5/2018,2018,9.14,85.85000000000001
North Melbourne,7,5/5/2019,2019,18.12,79.56
North Melbourne,7,6/5/2017,2017,22.13,101.92999999999999
North Melbourne,7,8/5/2016,2016,11.16,113.45
North Melbourne,8,12/5/2019,2019,11.14,90.7
North Melbourne,8,13/5/2018,2018,11.6,97.45
North Melbourne,8,14/5/2016,2016,10.14,123.59
North Melbourne,8,14/5/2017,2017,11.12,113.05
North Melbourne,8,17/5/2013,2013,13.1,126.18
North Melbourne,8,19/5/2012,2012,14.9,133.31
North Melbourne,8,23/5/2015,2015,5.12,103.53999999999999
North Melbourne,8,25/7/2020,2020,9.3,62.64
North Melbourne,8,6/5/2022,2022,3.6,73.34
North Melbourne,8,7/5/2023,2023,4.1,76.15
North Melbourne,8,8/5/2021,2021,11.1,68.13
North Melbourne,9,1/8/2020,2020,19.5,82.14
North Melbourne,9,13/5/2023,2023,10.5,86.65
North Melbourne,9,14/5/2022,2022,6.1,79.44
North Melbourne,9,15/5/2021,2021,13.9,82.03
North Melbourne,9,17/5/2014,2014,17.23,95.55
North Melbourne,9,18/5/2019,2019,10.12,100.82000000000001
North Melbourne,9,19/5/2018,2018,17.1,114.55000000000001
North Melbourne,9,21/5/2016,2016,17.11,140.7
North Melbourne,9,21/5/2017,2017,15.14,128.19
North Melbourne,9,26/5/2013,2013,19.1,145.28
North Melbourne,9,27/5/2012,2012,17.1,150.41
North Melbourne,9,31/5/2015,2015,14.11,117.64999999999999
North Melbourne,10,2/6/2012,2012,9.5,159.91
North Melbourne,10,2/6/2013,2013,19.19,164.47
North Melbourne,10,20/5/2023,2023,14.6,101.25
North Melbourne,10,21/5/2022,2022,8.5,87.94
North Melbourne,10,23/5/2014,2014,13.13,108.68
North Melbourne,10,23/5/2021,2021,10.9,92.93
North Melbourne,10,25/5/2019,2019,18.7,119.52000000000001
North Melbourne,10,27/5/2016,2016,9.11,149.81
North Melbourne,10,27/5/2018,2018,12.14,126.69
North Melbourne,10,28/5/2017,2017,17.11,145.3
North Melbourne,10,5/8/2020,2020,9.3,91.44
North Melbourne,10,7/6/2015,2015,13.7,131.35
North Melbourne,11,1/6/2014,2014,12.1,120.78
North Melbourne,11,13/6/2015,2015,10.15,141.5
North Melbourne,11,28/5/2023,2023,10.1,111.35
North Melbourne,11,29/5/2021,2021,10.8,103.73
North Melbourne,11,29/5/2022,2022,7.8,95.74
North Melbourne,11,3/6/2016,2016,18.16,167.97
North Melbourne,11,3/6/2017,2017,9.12,154.42
North Melbourne,11,3/6/2018,2018,21.15,147.84
North Melbourne,11,31/5/2019,2019,15.9,135.42000000000002
North Melbourne,11,8/6/2013,2013,8.3,172.77
North Melbourne,11,9/8/2020,2020,5.5,96.94
North Melbourne,12,11/6/2016,2016,12.2,180.17
North Melbourne,12,15/8/2020,2020,8.4,105.34
North Melbourne,12,16/6/2012,2012,11.21,171.12
North Melbourne,12,20/6/2015,2015,18.9,160.39999999999998
North Melbourne,12,4/6/2022,2022,7.5,103.24
North Melbourne,12,4/6/2023,2023,15.9,127.25
North Melbourne,12,8/6/2014,2014,17.14,137.92000000000002
North Melbourne,12,8/6/2019,2019,14.15,149.57
North Melbourne,12,9/6/2018,2018,8.11,155.95
North Melbourne,13,11/6/2023,2023,11.9,139.15
North Melbourne,13,12/6/2022,2022,7.11,110.35
North Melbourne,13,13/6/2021,2021,14.1,117.83
North Melbourne,13,14/6/2014,2014,10.13,148.05
North Melbourne,13,16/6/2017,2017,10.12,164.54
North Melbourne,13,16/6/2019,2019,10.8,160.37
North Melbourne,13,17/6/2016,2016,11.18,191.35
North Melbourne,13,23/6/2013,2013,4.5,177.27
North Melbourne,13,24/6/2012,2012,17.19,188.31
North Melbourne,13,24/8/2020,2020,5.5,110.84
North Melbourne,14,1/7/2012,2012,21.1,209.41
North Melbourne,14,18/6/2023,2023,13.6,152.75
North Melbourne,14,19/6/2021,2021,6.9,124.73
North Melbourne,14,22/6/2014,2014,15.17,163.22
North Melbourne,14,23/6/2016,2016,10.7,202.05
North Melbourne,14,23/6/2018,2018,12.5,168.45
North Melbourne,14,24/6/2017,2017,16.1,180.64
North Melbourne,14,30/6/2013,2013,19.16,196.43
North Melbourne,14,30/8/2020,2020,4.4,115.24000000000001
North Melbourne,14,4/7/2015,2015,10.1,170.5
North Melbourne,15,1/7/2017,2017,14.15,194.79
North Melbourne,15,1/7/2018,2018,16.12,184.57
North Melbourne,15,11/7/2015,2015,18.12,188.62
North Melbourne,15,26/6/2021,2021,9.18,133.91
North Melbourne,15,26/6/2022,2022,8.1,118.45
North Melbourne,15,28/6/2014,2014,9.12,172.34
North Melbourne,15,29/6/2019,2019,11.15,171.52
North Melbourne,15,6/7/2013,2013,19.14,215.57000000000002
North Melbourne,15,7/7/2012,2012,13.6,223.01
North Melbourne,16,1/7/2023,2023,11.6,164.35
North Melbourne,16,10/7/2016,2016,11.6,213.65
North Melbourne,16,13/7/2012,2012,24.5,247.51
North Melbourne,16,13/7/2013,2013,17.3,232.87
North Melbourne,16,17/7/2015,2015,14.9,203.51999999999998
North Melbourne,16,2/7/2022,2022,5.2,123.65
North Melbourne,16,4/7/2014,2014,16.12,188.46
North Melbourne,16,4/7/2021,2021,11.13,145.04
North Melbourne,16,5/9/2020,2020,6.6,121.84
North Melbourne,16,7/7/2019,2019,17.1,188.62
North Melbourne,16,8/7/2018,2018,14.11,198.68
North Melbourne,16,9/7/2017,2017,12.1,206.89
North Melbourne,17,12/7/2014,2014,13.14,201.6
North Melbourne,17,12/7/2021,2021,10.1,155.14000000000001
North Melbourne,17,12/9/2020,2020,5.5,127.34
North Melbourne,17,13/7/2019,2019,12.9,201.52
North Melbourne,17,15/7/2017,2017,8.9,215.79
North Melbourne,17,15/7/2018,2018,15.8,214.48000000000002
North Melbourne,17,16/7/2016,2016,10.17,223.82
North Melbourne,17,19/7/2013,2013,16.12,248.99
North Melbourne,17,22/7/2012,2012,15.13,262.64
North Melbourne,17,25/7/2015,2015,16.14,219.66
North Melbourne,17,9/7/2022,2022,12.9,136.55
North Melbourne,17,9/7/2023,2023,9.9,174.25
North Melbourne,18,1/8/2015,2015,18.1,237.76
North Melbourne,18,16/7/2022,2022,14.8,151.35
North Melbourne,18,16/7/2023,2023,6.4,180.65
North Melbourne,18,17/9/2020,2020,4.1,131.44
North Melbourne,18,18/7/2014,2014,13.8,215.4
North Melbourne,18,18/7/2021,2021,11.8,166.94
North Melbourne,18,20/7/2019,2019,12.3,213.82
North Melbourne,18,21/7/2018,2018,9.1,223.58
North Melbourne,18,22/7/2016,2016,18.16,241.98
North Melbourne,18,22/7/2017,2017,16.9,232.69
North Melbourne,18,27/7/2013,2013,22.18,271.17
North Melbourne,18,28/7/2012,2012,19.13,281.77
North Melbourne,19,2/8/2013,2013,15.6,286.77000000000004
North Melbourne,19,2/8/2014,2014,10.19,225.59
North Melbourne,19,23/7/2022,2022,11.9,163.25
North Melbourne,19,23/7/2023,2023,9.7,190.35
North Melbourne,19,24/7/2021,2021,18.8,185.74
North Melbourne,19,27/7/2019,2019,10.12,223.94
North Melbourne,19,29/7/2017,2017,11.1,243.79
North Melbourne,19,29/7/2018,2018,12.9,236.48000000000002
North Melbourne,19,30/7/2016,2016,12.13,254.10999999999999
North Melbourne,19,4/8/2012,2012,18.7,300.46999999999997
North Melbourne,19,9/8/2015,2015,19.13,256.89
North Melbourne,20,11/8/2013,2013,10.1,296.87
North Melbourne,20,12/8/2012,2012,15.1,315.57
North Melbourne,20,15/8/2015,2015,18.12,275.01
North Melbourne,20,2/8/2019,2019,12.14,236.08
North Melbourne,20,30/7/2023,2023,10.7,201.05
North Melbourne,20,31/7/2021,2021,6.6,192.34
North Melbourne,20,31/7/2022,2022,9.12,172.37
North Melbourne,20,4/8/2018,2018,16.11,252.59
North Melbourne,20,5/8/2017,2017,7.15,250.94
North Melbourne,20,6/8/2016,2016,7.5,261.61
North Melbourne,20,9/8/2014,2014,19.12,244.71
North Melbourne,21,10/8/2019,2019,1.8,237.88
North Melbourne,21,12/8/2018,2018,12.13,264.72
North Melbourne,21,13/8/2016,2016,8.9,270.51
North Melbourne,21,13/8/2017,2017,14.5,265.44
North Melbourne,21,17/8/2013,2013,17.13,314.0
North Melbourne,21,17/8/2014,2014,17.9,262.61
North Melbourne,21,18/8/2012,2012,13.13,328.7
North Melbourne,21,23/8/2015,2015,14.1,289.11
North Melbourne,21,6/8/2023,2023,10.11,211.16
North Melbourne,21,7/8/2021,2021,8.8,201.14000000000001
North Melbourne,21,7/8/2022,2022,13.1,185.47
North Melbourne,22,12/8/2023,2023,12.5,223.66
North Melbourne,22,13/8/2022,2022,10.14,195.61
North Melbourne,22,14/8/2021,2021,12.5,213.64000000000001
North Melbourne,22,17/8/2019,2019,22.12,260.0
North Melbourne,22,19/8/2018,2018,11.11,275.83
North Melbourne,22,20/8/2016,2016,10.16,280.67
North Melbourne,22,20/8/2017,2017,12.6,278.04
North Melbourne,22,23/8/2014,2014,14.17,276.78
North Melbourne,22,24/8/2013,2013,15.13,329.13
North Melbourne,22,26/8/2012,2012,12.7,341.4
North Melbourne,22,29/8/2015,2015,10.13,299.24
North Melbourne,23,1/9/2012,2012,16.9,358.3
North Melbourne,23,1/9/2013,2013,19.11,348.24
North Melbourne,23,19/8/2023,2023,10.12,233.78
North Melbourne,23,20/8/2022,2022,6.11,201.72
North Melbourne,23,22/8/2021,2021,8.6,222.24
North Melbourne,23,24/8/2019,2019,13.1,273.1
North Melbourne,23,26/8/2017,2017,19.16,297.2
North Melbourne,23,26/8/2018,2018,17.15,292.98
North Melbourne,23,27/8/2016,2016,9.9,290.57
North Melbourne,23,30/8/2014,2014,19.9,296.68
North Melbourne,23,4/9/2015,2015,10.7,309.94
North Melbourne,24,26/8/2023,2023,20.12,253.9
North Melbourne,25,10/9/2016,2016,12.7,303.27
North Melbourne,25,13/9/2015,2015,15.15,325.09
North Melbourne,25,6/9/2014,2014,14.9,311.58
North Melbourne,25,9/9/2012,2012,9.12,367.42
North Melbourne,27,12/9/2014,2014,14.14,325.72
North Melbourne,27,19/9/2015,2015,11.11,336.2
North Melbourne,28,19/9/2014,2014,9.11,334.83
North Melbourne,28,26/9/2015,2015,7.13,343.33
Port Adelaide,1,1/4/2012,2012,13.11,13.11
Port Adelaide,1,16/3/2014,2014,18.12,18.12
Port Adelaide,1,18/3/2023,2023,18.18,18.18
Port Adelaide,1,19/3/2022,2022,10.9,10.9
Port Adelaide,1,21/3/2020,2020,10.16,10.16
Port Adelaide,1,21/3/2021,2021,17.15,17.15
Port Adelaide,1,23/3/2019,2019,12.15,12.15
Port Adelaide,1,24/3/2018,2018,16.14,16.14
Port Adelaide,1,25/3/2017,2017,17.8,17.8
Port Adelaide,1,27/3/2016,2016,20.13,20.13
Port Adelaide,1,31/3/2013,2013,19.19,19.19
Port Adelaide,1,5/4/2015,2015,10.8,10.8
Port Adelaide,2,1/4/2018,2018,14.1,30.240000000000002
Port Adelaide,2,11/4/2015,2015,6.8,17.6
Port Adelaide,2,13/6/2020,2020,17.8,27.96
Port Adelaide,2,2/4/2016,2016,11.2,31.33
Port Adelaide,2,2/4/2017,2017,22.13,39.93
Port Adelaide,2,25/3/2023,2023,9.1,27.28
Port Adelaide,2,26/3/2022,2022,7.14,18.04
Port Adelaide,2,27/3/2021,2021,18.11,35.26
Port Adelaide,2,29/3/2014,2014,19.13,37.25
Port Adelaide,2,30/3/2019,2019,13.1,25.25
Port Adelaide,2,6/4/2013,2013,19.2,38.39
Port Adelaide,2,7/4/2012,2012,13.8,26.91
Port Adelaide,3,1/4/2022,2022,13.14,31.18
Port Adelaide,3,1/4/2023,2023,13.8,41.08
Port Adelaide,3,14/4/2012,2012,12.11,39.019999999999996
Port Adelaide,3,14/4/2013,2013,17.16,55.55
Port Adelaide,3,18/4/2015,2015,17.11,34.71
Port Adelaide,3,21/6/2020,2020,10.1,38.06
Port Adelaide,3,3/4/2021,2021,11.5,46.76
Port Adelaide,3,6/4/2014,2014,13.12,50.37
Port Adelaide,3,6/4/2019,2019,13.12,38.37
Port Adelaide,3,7/4/2018,2018,14.13,44.370000000000005
Port Adelaide,3,8/4/2016,2016,17.1,48.43
Port Adelaide,3,8/4/2017,2017,12.11,52.04
Port Adelaide,4,12/4/2014,2014,24.15,74.52
Port Adelaide,4,13/4/2019,2019,14.8,53.17
Port Adelaide,4,15/4/2017,2017,11.15,63.19
Port Adelaide,4,15/4/2018,2018,12.12,56.49
Port Adelaide,4,17/4/2016,2016,9.11,57.54
Port Adelaide,4,20/4/2013,2013,16.8,72.35
Port Adelaide,4,21/4/2012,2012,10.13,49.15
Port Adelaide,4,25/4/2015,2015,15.9,50.61
Port Adelaide,4,27/6/2020,2020,13.11,51.17
Port Adelaide,4,7/4/2022,2022,4.12,35.3
Port Adelaide,4,8/4/2023,2023,9.12,50.2
Port Adelaide,4,9/4/2021,2021,11.13,57.89
Port Adelaide,5,15/4/2023,2023,10.1,60.3
Port Adelaide,5,17/4/2021,2021,15.6,73.49
Port Adelaide,5,17/4/2022,2022,13.13,48.43
Port Adelaide,5,19/4/2014,2014,10.1,84.61999999999999
Port Adelaide,5,19/4/2019,2019,13.17,66.34
Port Adelaide,5,21/4/2017,2017,20.17,83.36
Port Adelaide,5,21/4/2018,2018,7.8,64.29
Port Adelaide,5,23/4/2016,2016,8.11,65.65
Port Adelaide,5,27/4/2013,2013,12.12,84.47
Port Adelaide,5,29/4/2012,2012,14.7,63.85
Port Adelaide,5,3/5/2015,2015,18.7,69.31
Port Adelaide,5,4/7/2020,2020,6.12,57.29
Port Adelaide,6,10/5/2015,2015,10.8,80.11
Port Adelaide,6,12/7/2020,2020,9.9,67.19
Port Adelaide,6,22/4/2023,2023,16.13,76.43
Port Adelaide,6,23/4/2022,2022,18.9,67.33
Port Adelaide,6,25/4/2021,2021,14.9,88.39
Port Adelaide,6,26/4/2019,2019,12.16,78.5
Port Adelaide,6,27/4/2014,2014,16.11,100.72999999999999
Port Adelaide,6,28/4/2018,2018,15.12,79.41
Port Adelaide,6,29/4/2017,2017,22.18,105.53999999999999
Port Adelaide,6,30/4/2016,2016,13.16,78.81
Port Adelaide,6,4/5/2013,2013,12.11,96.58
Port Adelaide,6,6/5/2012,2012,8.6,72.45
Port Adelaide,7,1/5/2021,2021,5.14,93.53
Port Adelaide,7,11/5/2013,2013,10.13,106.71000000000001
Port Adelaide,7,13/5/2012,2012,7.5,79.95
Port Adelaide,7,17/5/2015,2015,8.17,88.28
Port Adelaide,7,19/7/2020,2020,9.1,76.29
Port Adelaide,7,28/4/2023,2023,12.11,88.53999999999999
Port Adelaide,7,3/5/2014,2014,20.12,120.85
Port Adelaide,7,3/5/2019,2019,10.9,89.4
Port Adelaide,7,30/4/2022,2022,5.13,72.46
Port Adelaide,7,5/5/2018,2018,9.6,89.01
Port Adelaide,7,6/5/2017,2017,12.15,117.69
Port Adelaide,7,8/5/2016,2016,21.1,99.91
Port Adelaide,8,10/5/2014,2014,13.16,134.01
Port Adelaide,8,11/5/2019,2019,9.14,98.54
Port Adelaide,8,12/5/2018,2018,14.11,103.12
Port Adelaide,8,14/5/2017,2017,16.14,133.82999999999998
Port Adelaide,8,15/5/2016,2016,13.13,113.04
Port Adelaide,8,19/5/2012,2012,14.11,94.06
Port Adelaide,8,19/5/2013,2013,14.7,121.41
Port Adelaide,8,24/5/2015,2015,5.13,93.41
Port Adelaide,8,25/7/2020,2020,6.8,83.09
Port Adelaide,8,6/5/2022,2022,12.14,84.6
Port Adelaide,8,7/5/2023,2023,12.2,100.74
Port Adelaide,8,8/5/2021,2021,12.15,105.68
Port Adelaide,9,13/5/2023,2023,20.15,120.89
Port Adelaide,9,14/5/2022,2022,17.13,101.72999999999999
Port Adelaide,9,15/5/2021,2021,12.5,118.18
Port Adelaide,9,19/5/2018,2018,11.16,114.28
Port Adelaide,9,19/5/2019,2019,13.11,111.65
Port Adelaide,9,21/5/2016,2016,13.8,126.84
Port Adelaide,9,25/5/2013,2013,9.14,130.55
Port Adelaide,9,26/5/2012,2012,17.16,111.22
Port Adelaide,9,30/5/2015,2015,18.7,112.11
Port Adelaide,9,30/7/2020,2020,12.11,95.2
Port Adelaide,10,1/6/2013,2013,8.1,138.65
Port Adelaide,10,19/5/2023,2023,11.14,132.03
Port Adelaide,10,2/6/2012,2012,14.15,125.37
Port Adelaide,10,21/5/2022,2022,7.5,109.22999999999999
Port Adelaide,10,23/5/2021,2021,8.11,126.28999999999999
Port Adelaide,10,24/5/2014,2014,15.1,149.10999999999999
Port Adelaide,10,25/5/2017,2017,11.13,144.96
Port Adelaide,10,25/5/2019,2019,6.13,117.78
Port Adelaide,10,28/5/2016,2016,18.13,144.97
Port Adelaide,10,3/8/2020,2020,8.7,103.9
Port Adelaide,10,6/6/2015,2015,16.4,128.51
Port Adelaide,11,1/6/2017,2017,13.2,158.16
Port Adelaide,11,10/6/2012,2012,9.8,135.17
Port Adelaide,11,12/6/2015,2015,11.3,139.81
Port Adelaide,11,2/6/2018,2018,9.7,123.98
Port Adelaide,11,2/6/2019,2019,22.7,140.48
Port Adelaide,11,28/5/2023,2023,10.17,142.2
Port Adelaide,11,29/5/2022,2022,9.12,118.35
Port Adelaide,11,30/5/2021,2021,18.7,144.99
Port Adelaide,11,31/5/2014,2014,14.11,163.22
Port Adelaide,11,5/6/2016,2016,19.11,164.07999999999998
Port Adelaide,11,8/8/2020,2020,13.15,117.05
Port Adelaide,12,10/6/2017,2017,8.13,166.29
Port Adelaide,12,11/6/2016,2016,14.13,178.21
Port Adelaide,12,14/8/2020,2020,4.7,121.75
Port Adelaide,12,16/6/2013,2013,19.11,157.76
Port Adelaide,12,17/6/2012,2012,8.9,144.07
Port Adelaide,12,20/6/2015,2015,16.1,155.91
Port Adelaide,12,3/6/2023,2023,23.13,165.32999999999998
Port Adelaide,12,7/6/2014,2014,19.15,182.37
Port Adelaide,12,8/6/2018,2018,10.12,134.1
Port Adelaide,13,10/6/2021,2021,14.7,159.69
Port Adelaide,13,14/6/2014,2014,13.16,195.53
Port Adelaide,13,14/6/2018,2018,20.12,154.22
Port Adelaide,13,15/6/2019,2019,12.7,153.18
